player_id,name,ranking,weight,position,height,country_code,birthdate,team_id
p40836,Julius Anthony Sioson,,,Outside Hitter,,PH,,t10712
p40837,Riegmar Valies,,,Opposite,,PH,,
p40838,Dio Canlas,,,Libero,,PH,,
p40839,John Joseph Cabillan,,,Outside Hitter,,PH,,
p4084,Marius Ciortea,,89.0,Opposite,198.0,RO,7/20/1984,t1919
p40840,Kevin Liberato,,,Middle-blocker,,PH,,t10713
p40841,Ralph Raymund Ocampo,,,Outside Hitter,,PH,,
p40842,Edmark Meneses,,,Setter,,PH,,
p40843,Jahir Ebrahim,,,Outside Hitter,,PH,,
p40844,Manuel Doliente,,,Opposite,,PH,,
p40845,Joshua Barrica,,,Outside Hitter,,PH,,t10713
p40846,Jay Joseph Chua,,,Libero,,PH,,
p4086,Bartosz Kisielewicz,5630.0,82.0,Setter,190.0,PL,11/20/1986,
p4087,Robert Nicholson,,97.0,Middle-blocker,200.0,GB,1/19/1990,t5053
p40874,Edis Kešmer,,73.0,Outside Hitter,189.0,BA,8/10/2002,t10809
p40875,Ali Kanani,4602.0,,Libero,175.0,QA,9/2/1991,t1305
p40879,Max Senica,,84.0,Outside Hitter,191.0,AU,8/19/1999,t1313
p4088,Michal Saller,,83.0,Libero,186.0,GB,11/11/1976,
p40881,Lewis Kehl,,80.0,Middle-blocker,205.0,AU,3/5/1999,t4356
p40886,Sultan Hussain Abdalla,,85.0,Middle-blocker,190.0,QA,11/1/1997,
p4089,Marcin Konpa,,90.0,Opposite,192.0,PL,9/21/1988,t5053
p40891,Aldin Plećan,,80.0,Opposite,191.0,BA,3/8/2002,t10820
p40898,Adrian Grodź,,78.0,Outside Hitter,188.0,PL,9/5/2004,t2655
p409,Carlos Mora Sabaté,,97.0,Setter,199.0,ES,3/19/1990,t11159
p4090,Tomasz Lasocki,,83.0,Universal,191.0,GB,3/30/1987,
p40908,Ajdin Sadžak,,81.0,Middle-blocker,190.0,BA,3/6/2003,
p4091,Oliver Kimber,6286.0,94.0,Middle-blocker,202.0,GB,3/12/1990,
p40915,Hugo Possamaï,,,Opposite,190.0,FR,3/31/1997,t5476
p4092,Jamie McHardy,,86.0,Outside Hitter,194.0,GB,4/21/1992,
p4093,Phillip Smith,5563.0,90.0,Middle-blocker,203.0,GB,1/24/1986,
p40930,Mahdy Chamani,,65.0,Libero,178.0,IR,4/5/2003,t10830
p40939,Mojtaba Attar,,,Libero,187.0,IR,7/8/1979,t1572
p4094,Rafal Kepka,,93.0,Middle-blocker,198.0,PL,1/1/1987,t5084
p40942,Alireza Behboudi,2508.0,,Setter,195.0,IR,3/10/1979,t2375
p40943,Amin Esmaeilnezhad,4098.0,93.0,Opposite,203.0,IR,12/19/1997,t13555
p40944,Mohammad Fallah,4779.0,,Middle-blocker,201.0,IR,3/3/1993,t1753
p40945,Babak Amiri,,,Outside Hitter,196.0,IR,9/23/1992,t2397
p40948,Ji-Hwan Cha,,82.0,Outside Hitter,201.0,KR,5/9/1996,t1319
p40949,Langston Payne,,88.0,Middle-blocker,200.0,,4/1/1996,t14327
p4095,Christo Todorov,6964.0,87.0,Setter,190.0,FR,4/21/1988,
p40950,Thomas Cassart,,,Outside Hitter,185.0,BE,7/8/2000,t18852
p40952,Erfan Gholamipour,,86.0,Outside Hitter,199.0,IR,1/18/1999,
p40953,Kaisei Hirai,,92.0,Middle-blocker,195.0,JP,2/7/1999,t1569
p40954,Shoma Tomita,5839.0,80.0,Outside Hitter,190.0,JP,6/20/1997,t1891
p40955,Sang-Hyeon Lee,,89.0,Middle-blocker,200.0,KR,4/7/1999,t2000
p40956,Sung-Min Jung,3119.0,72.0,Libero,176.0,KR,4/29/1988,t1583
p40957,Barış Bal,,77.0,Outside Hitter,184.0,TR,1/13/2002,
p40958,Hiroki Ozawa,7408.0,82.0,Outside Hitter,186.0,JP,9/21/1997,t1891
p40959,Aji Maulana,,70.0,Setter,185.0,ID,10/11/1990,t14639
p4096,Kieran Sowden,,78.0,Setter,181.0,GB,8/17/1990,t7423
p40960,Veleg Ristan Krisnawan,7041.0,73.0,Libero,173.0,ID,10/24/1990,t3574
p40961,Ramzil Huda,,80.0,Opposite,196.0,ID,11/7/1987,t2677
p40963,Naeim Barahoei,,,Setter,187.0,IR,8/18/1988,t2615
p40964,Galih Bayu Saputra,,65.0,Outside Hitter,189.0,ID,2/22/1993,t1867
p40965,Mahfud Nurcahyadi,5902.0,74.0,Middle-blocker,191.0,ID,3/13/1989,t2677
p40966,Delly Heryanto,,64.0,Libero,168.0,ID,10/28/1995,t1565
p40968,Mohib Rasool,,85.0,Middle-blocker,201.0,PK,12/24/1989,t6507
p40969,Muneer Khan,,85.0,Middle-blocker,207.0,PK,12/24/1987,t6507
p4097,Roman Mizerak,,94.0,Outside Hitter,207.0,PL,9/22/1987,
p40971,Pham Thai Hung,,78.0,Middle-blocker,198.0,,12/24/1990,t3593
p40975,Nguyễn Xuân Thành,,65.0,Libero,175.0,,7/14/1983,t3030
p40976,Giang Van Duc,,74.0,Setter,186.0,,12/16/1987,t3030
p40977,Nguyen Vu Hoang,,74.0,Middle-blocker,190.0,,12/5/1992,t8146
p40978,Le Thanh Hac,,75.0,Outside Hitter,185.0,,8/21/1991,
p40979,Nguyễn Thành Tùng,,75.0,Outside Hitter,187.0,,5/1/1993,t3030
p4098,Michal Bartoszak,,90.0,Middle-blocker,205.0,PL,8/7/1996,
p40980,Quan Trong Nghia,,75.0,Outside Hitter,190.0,,10/12/1997,t3030
p40981,Hoang Van Phuong,,84.0,Outside Hitter,190.0,,7/26/1989,
p40983,Alexandr Suleimanov,,70.0,Outside Hitter,198.0,,4/30/1997,t2717
p40984,Ivan Russapetov,,91.0,Middle-blocker,202.0,,8/1/1990,
p40989,Mandeep Singh,6332.0,88.0,Opposite,205.0,IN,10/17/1989,t6817
p4099,Ryan Poole,,92.0,Outside Hitter,198.0,GB,11/30/1998,t11138
p40990,Navjit Singh,,,Middle-blocker,205.0,IN,7/1/1991,
p40991,Lavmeet Katariya,,,Middle-blocker,197.0,IN,9/7/1993,t6818
p40992,Anton Yudin,4687.0,97.0,Middle-blocker,210.0,,5/13/1982,t12517
p40993,Dmitriy Gorbatkov,,97.0,Outside Hitter,197.0,,9/21/1982,
p40994,Sergey Radkevich,,81.0,Opposite,190.0,,4/12/1986,t3548
p40995,Adam Mahieddine,,75.0,Outside Hitter,195.0,FR,1/8/1997,t4843
p40996,Nathan Tzara,,80.0,Middle-blocker,200.0,FR,5/28/1997,t4843
p41,Santiago Álvarez,2808.0,100.0,Opposite,204.0,AR,4/27/1988,t1928
p410,César Martín Pérez,3723.0,82.0,Setter,187.0,ES,12/18/1995,t6415
p4100,Bjarne Van De Velde,,82.0,Outside Hitter,200.0,BE,4/18/1997,
p41001,Jordan Canham,,102.0,Outside Hitter,197.0,CA,7/4/2000,t1923
p41002,Neil Oerlemans,,,Outside Hitter,200.0,BE,11/7/1997,t2787
p41005,Sung-Jin Lim,7055.0,80.0,Outside Hitter,195.0,KR,1/11/1999,t1868
p41006,Woo-Jin Kim,,75.0,Outside Hitter,190.0,KR,8/13/2000,t2681
p41007,Hui-Jun Yang,,85.0,Middle-blocker,201.0,KR,6/13/1999,t1809
p41008,Wan-Jong Kim,,89.0,Middle-blocker,197.0,KR,9/1/1999,t2000
p41009,Sun-Ho Kim,,80.0,Outside Hitter,188.0,KR,1/18/1999,t1551
p4101,Kamil Rychlicki TOP 1000,869.0,88.0,Opposite,203.0,,11/1/1996,
p41010,Ye-Chan Park,,80.0,Opposite,199.0,KR,5/27/2002,t16898
p41011,Tae-Seong Park,,78.0,Setter,189.0,KR,4/9/2001,t11460
p41012,Seung-Hun Shin,,89.0,Setter,194.0,KR,5/5/2000,t1612
p41014,Mahmoud Erfan,,78.0,Libero,181.0,EG,6/15/1999,t8030
p4102,Stef Van Heyste,6016.0,85.0,Setter,192.0,BE,4/3/1996,
p4103,Sébastien Dumont,4482.0,72.0,Libero,176.0,BE,1/18/1994,t1987
p41038,Adelso Gonçalves,,98.0,Middle-blocker,204.0,BR,8/10/1993,t11754
p4104,Julian Bissette,4843.0,92.0,Outside Hitter,198.0,LC,2/6/1991,t15222
p4105,Tomasz Fornal,1195.0,92.0,Outside Hitter,200.0,PL,8/31/1997,t1566
p41056,Ade Ginanjar,,,Libero,172.0,ID,4/16/2003,
p41057,Khaled Langliz,,73.0,Outside Hitter,192.0,TN,1/9/1999,t3706
p41058,Ghaith Hmaied,,71.0,Setter,197.0,TN,8/30/1999,t3706
p41059,Salem Naffeti,,80.0,Outside Hitter,192.0,TN,10/15/1999,t6444
p4106,Arkadiusz Olczyk,,93.0,Middle-blocker,202.0,PL,10/26/1990,t4311
p41060,Ala Hammami,,85.0,Setter,188.0,TN,7/13/2000,t3706
p41061,Hedi Khazri,,83.0,Outside Hitter,190.0,TN,2/28/2000,t2704
p41062,Yacine Ridene,,90.0,Middle-blocker,200.0,TN,4/30/1999,t4124
p41063,Ghassen Zgarni,,78.0,Middle-blocker,198.0,TN,5/14/2000,t3706
p41064,Hamdi Ben Taleb,,80.0,Outside Hitter,193.0,TN,1/1/1999,t3827
p41065,Mohamed Amine Toubib,,80.0,Libero,185.0,TN,5/14/1999,t4120
p41066,Sebastián Negrón,,72.0,Opposite,191.0,PR,2/15/2001,
p41067,Diego Rosich,,88.0,Outside Hitter,186.0,PR,2/28/2002,
p41068,Johan León,,82.0,Outside Hitter,193.0,PR,5/12/1999,t1402
p41069,Antonio Elias-Rodríguez,,81.0,Middle-blocker,193.0,PR,9/15/2000,t18039
p4107,Joaquín Gallego,1162.0,102.0,Middle-blocker,204.0,AR,11/21/1996,t3581
p41070,Darryel Maldonado,,68.0,Libero,188.0,PR,9/27/1999,
p41071,Francisco Pomar,,66.0,Setter,186.0,PR,4/2/2000,t6559
p41072,Jovany Miguel Torres,,85.0,Outside Hitter,188.0,PR,6/8/1999,
p41073,Willy Varela Diaz,,,Middle-blocker,196.0,PR,3/12/1999,
p41076,Jiacheng Zhi,6023.0,70.0,Libero,180.0,CN,6/4/1995,
p41077,Weiqi Lin,,80.0,Opposite,195.0,CN,10/9/1996,
p41079,Jonathan Cabrera,,62.0,Setter,175.0,MX,7/26/1999,t8291
p4108,Javier Vega,3570.0,95.0,Opposite,191.0,AR,5/13/1991,t5820
p41080,Shavar James,,76.0,Outside Hitter,187.0,JM,9/1/1999,
p41081,Bayron Valdez,,72.0,Outside Hitter,191.0,DO,1/18/1999,t6885
p41083,Alex Rusch,,71.0,Middle-blocker,190.0,CL,2/27/1999,t3022
p41089,Kyaw Kyaw Htwe,,84.0,Setter,187.0,MM,1/18/1988,
p4109,Jakub Ziobrowski,4273.0,,Opposite,202.0,PL,1/23/1997,t3651
p41090,Thwin Htoo Zin,,73.0,Middle-blocker,192.0,MM,7/23/1996,t2675
p411,Daniel Muñoz Barciela,,88.0,Outside Hitter,198.0,ES,4/8/1994,t6562
p4110,Henrik Porkka,6754.0,87.0,Middle-blocker,202.0,FI,1/14/1998,t1585
p4111,Markus Kaurto,3880.0,85.0,Middle-blocker,196.0,FI,8/31/1993,t2635
p41116,Bernard Mestre,6540.0,,Universal,191.0,FR,1/1/1967,t1674
p41117,David Lemasle,,,Universal,,FR,,t1336
p41118,Jean-Claude Raimond,,,Outside Hitter,184.0,FR,,
p4112,Tommi Siirilä,1311.0,98.0,Middle-blocker,203.0,FI,8/5/1993,t4310
p41121,Leotrim Halimi,,66.0,Universal,180.0,AL,5/24/2002,
p41123,Norbert Engemann,,,Middle-blocker,201.0,DE,9/17/1997,t2483
p41126,Masachiko Koki,,58.0,Libero,168.0,JP,10/25/1997,
p41127,Saeed Javaheri Tavana,,78.0,Outside Hitter,192.0,IR,3/6/1995,t13221
p41128,Amir Khodaparast,,88.0,Outside Hitter,193.0,IR,8/10/1995,t1753
p41129,Jaber Esmaeilpoor,,100.0,Opposite,200.0,IR,2/11/1995,t2375
p4113,Péter Farkas,5843.0,80.0,Outside Hitter,190.0,HU,3/12/1992,t1526
p41130,Zhou Hang,,90.0,Middle-blocker,203.0,CN,8/12/1995,t4655
p41131,Ahmed Elashry,7397.0,74.0,Setter,190.0,EG,7/19/1995,t2739
p41132,Abouelsoud Eid,7227.0,85.0,Outside Hitter,198.0,EG,4/3/1995,t1979
p41133,Saad Ahmed,,82.0,Outside Hitter,193.0,EG,1/13/1996,t2005
p41134,Ahmed Ibrahim,,85.0,Middle-blocker,205.0,EG,7/23/1997,t2703
p41136,Bouadi Ishaq,,78.0,Outside Hitter,194.0,DZ,3/2/1996,t10243
p41137,Fateh Boudrama,,85.0,Middle-blocker,194.0,DZ,2/7/1996,t5530
p41138,Akram Dekkiche,,77.0,Opposite,196.0,DZ,1/12/1995,t5023
p41139,Walid Mebarki,,76.0,Outside Hitter,189.0,DZ,12/11/1997,t5027
p4114,Stephen Maar,1127.0,99.0,Outside Hitter,199.0,CA,12/6/1994,t1959
p41140,Mohamed Bouchérifi,,82.0,Middle-blocker,194.0,DZ,4/22/1997,t7602
p41141,Fares Zitouni,,78.0,Libero,190.0,DZ,10/23/1997,t5023
p41142,Youssouf Bourouba,,80.0,Outside Hitter,196.0,DZ,1/11/1997,t5530
p41143,Abderrahmen Bouzar,,75.0,Setter,192.0,DZ,5/29/1996,t3704
p4115,Peetu Mäkinen,4685.0,,Outside Hitter,200.0,FI,8/19/1995,t7691
p41152,Edson Alejandro García,,,Middle-blocker,197.0,MX,10/25/1996,t2386
p41153,Everardo Hernandez,,,Libero,176.0,MX,4/5/1995,t2386
p41154,Bruno Cruz Ibarra,,70.0,Outside Hitter,188.0,MX,3/29/1997,t6872
p41155,Emilio Espitia Estrada,,82.0,Outside Hitter,182.0,MX,10/3/1996,t2386
p41156,Alán Guillermo Cervantes,,80.0,Outside Hitter,195.0,MX,11/8/1997,t2386
p41157,Ricardo Daniel Ortega,,74.0,Outside Hitter,188.0,MX,7/22/1997,t1530
p41158,Alexis Muñoz,,70.0,Setter,180.0,MX,3/20/1995,t8291
p4116,Cyril Guittet,2743.0,80.0,Outside Hitter,188.0,FR,8/13/1992,t17710
p41160,Miguel Angel Magdaleno,,80.0,Setter,180.0,MX,9/19/1998,t8291
p41162,Gabriel Cruz Mendoza,7139.0,90.0,Middle-blocker,197.0,MX,5/23/1996,t15232
p41163,Gwenaël Le Rouzic,1298.0,85.0,Outside Hitter,195.0,FR,2/7/1970,t1763
p4117,Chono Penchev,5936.0,89.0,Setter,199.0,BG,12/11/1994,t3908
p41172,Luc Garlenc,6614.0,,Opposite,,FR,,t1858
p41173,Didier Garlenc,5154.0,,Outside Hitter,194.0,FR,1/1/1958,t3886
p41175,Rodolfo Rodriguez,,83.0,Outside Hitter,195.0,CU,4/28/1997,
p41177,Javiel Montes,,89.0,Setter,200.0,CU,9/12/1997,t6884
p4118,Mehdi Marandi,2533.0,,Libero,172.0,IR,5/12/1986,t6764
p41183,Markus Pielmeier,4056.0,102.0,Outside Hitter,203.0,DE,10/6/1987,t2421
p41184,Christian Mora,2325.0,,Outside Hitter,192.0,FR,1/1/1973,t1515
p41185,Philippe Mora,5060.0,83.0,Setter,186.0,FR,7/31/1974,t6613
p41186,Romain Quadrone,,,Middle-blocker,195.0,FR,12/28/1992,t5513
p41187,Milad Al Jaf,,,Outside Hitter,197.0,IQ,1/2/1998,t2969
p41188,Romain Valdenaire,,78.0,Setter,185.0,FR,7/26/1994,t1359
p41189,Romain Leméré,,,Libero,182.0,FR,8/19/1993,t5513
p4119,Csanád Dávid,4233.0,90.0,Outside Hitter,198.0,HU,11/6/1991,t4249
p41190,Alain Gendron,,,Universal,192.0,,8/27/1987,t1333
p41191,Đorđe Latas,,,Outside Hitter,197.0,RS,5/6/1994,t5513
p41192,Djillali Zerrouki,,,Outside Hitter,186.0,,1/12/1975,t5513
p41193,Clément Couillet,7285.0,91.0,Universal,197.0,FR,4/22/1995,t3568
p41194,Julien Talbot,,,Opposite,192.0,FR,4/5/1993,t1921
p41195,Jérémy Doki-Thonon,,,Setter,190.0,FR,1/10/1996,t9866
p41196,Stoiko Stoyanov,,,Outside Hitter,194.0,BG,5/21/1988,t5513
p41197,Antoine Masset,,,Outside Hitter,191.0,FR,3/31/1991,t1359
p41198,Clément Groffe,,90.0,Outside Hitter,190.0,FR,11/20/1990,t19993
p41199,Željko Milovanović,,79.0,Setter,186.0,RS,5/4/1990,t2969
p412,Daniel Rocamora,,104.0,Opposite,203.0,ES,5/27/1988,t2365
p4120,Yoran Raymaekers,,79.0,Setter,193.0,BE,8/12/1998,t6882
p41200,Nadir Chekkar,,,Libero,175.0,FR,6/21/1996,t5513
p41201,Georg Emmerich,,,Outside Hitter,192.0,BR,11/6/1984,t1780
p41202,Pierre-Vincent Gibaud,,92.0,Middle-blocker,189.0,FR,1/23/1990,t5513
p41203,Kristiyan Banchev,,,Setter,192.0,BG,12/24/1988,t1300
p41205,Veselin Iliev,,,Outside Hitter,200.0,BG,5/5/1993,t14728
p41206,Nikolay Lekov,,,Middle-blocker,198.0,BG,5/11/1989,t1455
p41207,Borislav Zahov,,,Middle-blocker,195.0,BG,3/23/1974,t4111
p41208,Igor Jérôme,,,Outside Hitter,192.0,FR,8/10/1979,t5513
p41209,Frantz Petit,,,Middle-blocker,,FR,,t5513
p4121,Ward Coucke,2643.0,85.0,Outside Hitter,194.0,BE,10/8/1981,t10907
p41210,Christophe Patte,1780.0,79.0,Outside Hitter,191.0,FR,3/3/1971,t1323
p41211,Stéphane Patte,3396.0,84.0,Middle-blocker,194.0,FR,2/18/1967,t1782
p41212,Stefan Vladisavljev,,,Outside Hitter,196.0,RS,8/23/1992,t8229
p41213,Angelo Teno,,,Setter,188.0,FR,1/1/1985,t1782
p41214,Yohann Jacquin,,,Outside Hitter,192.0,FR,7/22/1991,t1411
p41215,Alexis Matías,4436.0,88.0,Outside Hitter,200.0,PR,7/21/1974,t1411
p41216,Vincent Bourbon,,,Libero,180.0,FR,1/26/1981,t1411
p41217,Vadims Kardass,2309.0,,Outside Hitter,196.0,LV,4/7/1974,t1539
p41218,Ondřej Kust,1387.0,,Setter,194.0,,6/26/1981,t1940
p41219,Manuel Kilo,,,Middle-blocker,203.0,FR,4/27/1984,t2745
p4122,Nelson Murangwa,,,Opposite,207.0,RW,2/3/1993,t11037
p41220,Jakub Rybníček,3405.0,,Opposite,197.0,,1/31/1983,t3579
p41221,Naser Rahimi,5879.0,73.0,Libero,191.0,IR,6/27/1991,t13221
p41222,Shigeru Kondoh,3551.0,85.0,Setter,186.0,JP,11/23/1982,t1891
p41223,Kazuyoshi Yokota,3424.0,85.0,Middle-blocker,194.0,JP,5/1/1986,t19133
p41224,Ken Takahashi,6537.0,73.0,Libero,180.0,JP,12/22/1988,t1866
p41226,Mickaël Massaki,,,Outside Hitter,183.0,FR,7/6/1996,t1332
p41227,Osamu Tanabe,1825.0,73.0,Libero,183.0,JP,4/10/1979,t1891
p41228,Yusuke Matsuta,1941.0,90.0,Middle-blocker,200.0,JP,10/31/1982,t1744
p41229,Alexis Farjaudon,,,Outside Hitter,197.0,FR,6/4/1985,t1331
p4123,Andres Toobal,,80.0,Setter,194.0,EE,8/27/1988,t1824
p41231,Shiro Furuta,4321.0,84.0,Outside Hitter,190.0,JP,1/29/1988,t7691
p41232,Christophe Césaire,,,Middle-blocker,200.0,FR,9/22/1983,t1332
p41233,Ahmed Elshikh,2762.0,,Middle-blocker,202.0,EG,7/19/1988,t6232
p41234,Rodolphe Maignan,,88.0,Middle-blocker,198.0,FR,6/17/1982,t2987
p41235,Stéphane Mbesse,,83.0,Outside Hitter,192.0,FR,4/14/1995,t1332
p41237,Marcelo Barros Leite,4977.0,,Middle-blocker,203.0,BR,12/25/1986,t1332
p41238,Miguel Garcia,,,Outside Hitter,192.0,AR,8/28/1981,t2462
p4124,Łukasz Makowski,6628.0,86.0,Setter,187.0,PL,2/21/1989,t1841
p41240,Hamid Badoro,,,Outside Hitter,183.0,FR,8/6/1992,t1332
p41241,Jean-Charles Orsini,,,Setter,185.0,FR,1/14/1989,t1332
p41242,Toplica Popović,,,Middle-blocker,201.0,RS,5/30/1982,t1332
p41243,David Perissinotto,,,Libero,172.0,FR,8/25/1972,t1332
p41244,Rodrigo Pereira de Abreu,,,Opposite,194.0,BR,10/29/1984,t4509
p41245,Pedro Henrique Fontes Mendes,,,Middle-blocker,194.0,BR,8/12/1988,t5787
p41246,David Eugène,,,Outside Hitter,181.0,FR,8/13/1988,t1300
p41247,Kherdine Zorgui,,79.0,Outside Hitter,188.0,DZ,7/18/1981,t17686
p41248,Bandiougou Traoré,7322.0,80.0,Outside Hitter,185.0,FR,8/6/1987,t1763
p4125,Ricardo Norberto Calvo Manzano,2953.0,92.0,Setter,196.0,CU,10/2/1996,
p41251,Florent Roure,6019.0,,Setter,185.0,FR,8/14/1980,t1336
p41252,Dušan Pribanović,,,Middle-blocker,202.0,RS,5/26/1983,t2406
p41253,Fabien Pelc,,,Opposite,200.0,FR,6/5/1980,t1332
p41254,Martel Bosqui,6253.0,,Middle-blocker,195.0,FR,10/27/1981,t1715
p41257,évrard Frontin,5455.0,82.0,Outside Hitter,186.0,FR,11/6/1980,t1639
p4126,Kamil Droszyński,2435.0,86.0,Setter,191.0,PL,1/28/1997,t1897
p41260,Vladimir Raicevic,,95.0,Opposite,191.0,FR,2/26/1980,t1763
p41267,Renaud Doué,2263.0,,Middle-blocker,200.0,FR,3/30/1978,t3615
p4127,Roman Abinet,3992.0,95.0,Opposite,197.0,BE,8/10/1991,
p41270,Julien Soutarson,6984.0,72.0,Setter,183.0,FR,1/27/1979,t1749
p41276,François Bilodeau,4645.0,,Middle-blocker,198.0,CA,6/29/1973,t1331
p4128,Bert Dufraing,,69.0,Libero,191.0,BE,9/5/1998,t2794
p41280,Arsène Ébouma,,70.0,Setter,180.0,CM,4/13/1990,t10225
p41281,Robbe Van de Velde,7181.0,77.0,Outside Hitter,201.0,BE,10/28/2002,t1484
p41282,Jairo Junior Perez,,72.0,Middle-blocker,192.0,DO,2/17/1999,t9859
p41283,Amen Allah Hmissi,,78.0,Outside Hitter,180.0,TN,4/6/1988,t2718
p41284,Mohamed Ridene,,74.0,Libero,180.0,TN,2/14/1996,t3706
p41285,Édgar Herrera,5138.0,75.0,Middle-blocker,194.0,MX,1/22/1988,t6873
p4129,Leonardo Patti,,95.0,Opposite,188.0,AR,7/6/1978,t1465
p41290,Olivier Nongni,,113.0,Middle-blocker,203.0,CM,2/9/1987,t1305
p41291,Serge-Patrice Ag,,88.0,Setter,180.0,CM,3/22/1974,t7595
p41292,Geoffroy Bassigé,,81.0,Libero,183.0,CM,6/13/1984,t1489
p41293,Islam Abdelkader,,85.0,Opposite,194.0,EG,2/9/1994,t2739
p41294,Mohamed Moawad,1805.0,90.0,Libero,194.0,EG,8/26/1987,t1306
p41295,Marouen Garci,4343.0,87.0,Opposite,197.0,TN,3/21/1988,t2718
p41296,Mauricio Paes TOP 100,,,Outside Hitter,192.0,,5/26/1963,t11754
p41298,Hatim Rian,,75.0,Outside Hitter,193.0,,10/16/1992,t14003
p413,David Sanllehí Valencia,6456.0,75.0,Outside Hitter,188.0,ES,6/20/1991,t11159
p4131,Jan Helenius,6186.0,,Outside Hitter,187.0,FI,10/13/1996,t2359
p41311,Bilal Mbarki,,,Outside Hitter,189.0,FR,10/7/1994,t19631
p41313,Guillaume Schroeder,,,Outside Hitter,190.0,FR,7/25/1988,t1715
p41314,Damien Scott,,,Opposite,198.0,,6/6/1983,t1715
p41316,Vladimir Radović,,,Middle-blocker,200.0,RS,5/17/1976,t11754
p41317,Julien Vallée,,,Outside Hitter,193.0,FR,4/5/1984,t1715
p41318,Ivan Knežević,,83.0,Libero,192.0,,1/16/1978,t1715
p41319,Marcos Domínguez,3553.0,,Opposite,198.0,AR,8/24/1982,t2535
p4132,Georgi Seganov,2301.0,83.0,Setter,198.0,BG,6/10/1993,t2344
p41320,Kévin Graulière,,,Libero,183.0,FR,12/31/1984,t3652
p41321,Pierre Pourtalet,6155.0,90.0,Outside Hitter,196.0,FR,2/29/1984,t1515
p41322,Thierry Lavigne,,95.0,Opposite,193.0,CA,12/11/1986,t1715
p41323,Elysée Ossosso,2692.0,75.0,Outside Hitter,186.0,,8/9/1967,t1715
p41324,Lies Tizioualou,4824.0,,Setter,188.0,,3/23/1965,t1715
p41325,Amaury Bacq,,,Middle-blocker,195.0,FR,2/4/1985,t1539
p4133,Grzegorz Surma,,,Outside Hitter,194.0,PL,2/16/1990,t1477
p41330,Sebastian Prüsener,1097.0,86.0,Libero,198.0,DE,5/26/1982,
p41331,Fadawa Oumarou,,85.0,Libero,187.0,CM,7/18/1987,t8494
p41332,Malloum Abbas,,83.0,Middle-blocker,201.0,CM,4/12/1971,t1489
p41333,Jean-Merlin Nziémi,2365.0,116.0,Opposite,200.0,CM,10/13/1974,t1805
p41334,Daisaku Nishio,3488.0,85.0,Outside Hitter,191.0,JP,6/10/1982,t1494
p41335,Ricardo Hofman,,,Outside Hitter,199.0,NL,7/17/1998,t1464
p41336,Ignacio Ramírez,,,Setter,185.0,MX,9/17/1976,t6873
p41337,Leonardo Manzo,6548.0,,Opposite,198.0,MX,5/2/1989,t6881
p41338,Mario Becerra,5319.0,,Libero,192.0,MX,5/18/1978,t2386
p41339,Harry Rosario,,,Libero,182.0,PR,11/9/1976,t1403
p4134,Dimitri Devriese,,,Middle-blocker,204.0,BE,9/5/1983,
p41340,Juan Figueroa,3497.0,78.0,Outside Hitter,189.0,PR,3/6/1986,t1399
p41341,Daniel Erazo,,72.0,Middle-blocker,196.0,PR,8/16/1987,t1761
p41342,Joel Tyrrell,,,Libero,180.0,AU,12/9/1989,t1339
p41343,Olivier Faucher,6070.0,85.0,Setter,190.0,CA,9/14/1984,t1750
p41344,Niaz Sallem,,,Libero,181.0,TN,5/10/1988,t1429
p41345,Aymen Karoui,3109.0,,Middle-blocker,194.0,TN,4/7/1989,t1481
p41347,Thomas Arzailler,,,Middle-blocker,198.0,FR,5/6/1994,t3568
p41348,Roberto Ortiz García,,,Middle-blocker,205.0,ES,6/2/1989,t10081
p41349,Antoine Aubrée,,,Outside Hitter,186.0,FR,6/30/1995,t1341
p4135,Jelle Sinnesael,2193.0,106.0,Middle-blocker,200.0,BE,7/14/1985,t1988
p41350,Thibault Carn,,85.0,Outside Hitter,190.0,FR,6/2/1992,t1341
p41351,Diego Santos Pinheiro,6039.0,95.0,Middle-blocker,200.0,BR,5/1/1982,t1341
p41352,Ornel Demua,,85.0,Middle-blocker,191.0,FR,3/29/1991,t2403
p41353,Rémi Granier,4895.0,90.0,Middle-blocker,200.0,FR,5/16/1987,t10909
p41354,Romain Delpech,,,Outside Hitter,188.0,FR,8/6/1986,t1639
p41355,Mykhailo Kukhar,,,Middle-blocker,208.0,UA,6/30/1980,t1422
p41356,Ryan Stafford,,,Opposite,198.0,,3/31/1986,t2605
p41357,Jonathan Bertrand,,,Opposite,200.0,FR,8/6/1989,t11368
p41358,Damien Quoirin,,,Libero,187.0,FR,8/14/1983,t1341
p41359,Julien Latard,,,Middle-blocker,190.0,FR,1/1/1993,
p41360,Thomas Quiévreux,5614.0,,Setter,193.0,FR,4/8/1982,t1341
p41361,Benoît Uguet,5435.0,,Outside Hitter,186.0,FR,7/27/1977,t2403
p41364,Leandro Concina,5134.0,94.0,Outside Hitter,196.0,AR,11/4/1984,t1417
p41365,Mohamed Trabelsi,3380.0,,Middle-blocker,202.0,TN,9/15/1981,t1429
p41366,Skander Ben Tara,,94.0,Middle-blocker,205.0,,1/22/1985,t1481
p41367,Chaker Ghezal,5799.0,,Middle-blocker,199.0,TN,1/14/1977,t1515
p4137,Jin-Woo Park,3444.0,78.0,Middle-blocker,198.0,KR,3/18/1990,t1612
