first_name,last_name,weight,height,birth_date,team_id
Kota,Yamamura (山村 宏太),95.0,205.0,10/20/1980,t1866
Kyo,Suzaki,67.0,179.0,6/27/1987,
Toshihiro,Yonezawa (米沢利広),0.0,0.0,,
Yasushi,Furukawa (古川靖志),0.0,181.0,5/28/1961,
Tomoyuki,Tsuji (辻智之),0.0,0.0,,
Yoshinori,Ikejo (池条義則),0.0,0.0,,
Nabuhiro,Imai,0.0,0.0,7/15/1944,
Kumiko,Sakamoto (坂本 久美子),0.0,177.0,12/13/1972,
Shunsuke,Chijiki,90.0,194.0,9/6/1989,t1721
Mariko,Coverdale,0.0,186.0,9/16/1984,
Toshikazu,Kaneko (金子敏和) TOP 1000,0.0,0.0,6/27/1964,t1370
Koji,Tsuzurabara (黒葛原浩二),0.0,0.0,10/2/1964,
Takayuki,Minowa (蓑輪貴幸),0.0,0.0,9/8/1991,
Masayuki,Izumikawa (泉川正幸),90.0,196.0,1/22/1971,t13946
Hitomi,Nakamichi (Michi),53.0,159.0,9/18/1985,
Kyoko,Noguchi (石田京子),0.0,177.0,7/12/1960,
Kenji,Shirasawa,95.0,194.0,5/21/1984,t1744
Shota,Sato,0.0,0.0,,
Shoji,Nagae (長江 祥司) TOP 500,0.0,0.0,9/4/1987,t1721
Masako,Yoshida (Shoko Takayanagi),63.0,171.0,9/13/1954,
Naomi,Yamaguchi (Yume),65.0,173.0,3/19/1987,
Hiro,Takahashi (髙橋悠) TOP 1000,0.0,0.0,12/20/1980,
Yasumi,Nakanishi (中西康己),0.0,0.0,,
Rio,Matsunaga,80.0,190.0,10/9/1981,t10545
Akari,Hiramatsu,0.0,152.0,,
Yuta,Abe (阿部裕太),85.0,191.0,8/8/1981,t1891
Makoto,Kurata (倉田 真),0.0,0.0,,t7690
Shinya,Chiba,82.0,185.0,5/25/1977,t1721
Ken,Maeda (前田健) TOP 1000,0.0,0.0,7/9/1948,
Kuniaki,Yoshida (吉田国昭) TOP 200,0.0,0.0,11/4/1944,
Tokuo,Tada (多田徳雄),0.0,0.0,12/31/1901,
Kazuaki,Takimoto (瀧元一彰),0.0,0.0,,
Tatsuya,Shiota (塩田 達也),78.0,192.0,11/17/1989,t19133
Chizuru,Ito (Captain),0.0,179.0,4/9/1991,
Tomomi,Shikama,63.0,171.0,6/20/1989,
Minoru,Takeuchi (竹内実),82.0,190.0,2/23/1971,t1370
Shigekazu,Okubo (大久保茂和) TOP 500,0.0,0.0,2/9/1980,
Chieko,Hamada (Pit),53.0,163.0,8/24/1966,
Saki,Takeda,63.0,172.0,8/19/1988,
Shuka,Oyama,65.0,182.0,9/25/1980,
Tomoko,Yoshihara,0.0,180.0,2/4/1970,
Yūzo,akamura (中村 祐造) TOP 1000,86.0,185.0,4/24/1942,
Mitsuko,Fukuda,66.0,177.0,1/16/1985,
Sae,Ichikawa (Michi),0.0,170.0,8/18/1992,
Yoko,Zetterlund (ゼッターランド ヨーコ カリン),65.0,180.0,3/24/1969,
Hiroko,Okano,59.0,167.0,5/25/1976,
Shigeru,Aoyama,0.0,188.0,4/27/1979,t1570
Yojiro,Kitamura (北村 洋二郎),0.0,0.0,,t21999
Yukiko,Uchida,57.0,168.0,7/18/1971,
Tetsuo,Nishimoto (西本哲雄),0.0,190.0,12/16/1950,
Tomohiko,Sakanashi (坂梨 朋彦),65.0,170.0,12/29/1987,t1569
Seiko,Nakata,0.0,169.0,1/20/1975,
Kentaro,Hoshiya,91.0,196.0,11/8/1991,t5629
Akiko,Hatakeyama,0.0,178.0,12/1/1974,
Masahiro,Tsutsumi (堤政博),0.0,0.0,10/3/1983,
Jungo,Morita (森田淳悟),85.0,194.0,8/9/1947,t6745
Mamoru,Shiragami (白神守),0.0,0.0,2/28/1944,
Takako,Shirai,72.0,180.0,7/18/1952,
Katsutoshi,Nekoda (猫田 勝敏),0.0,179.0,2/1/1944,
Kiyokazu,Yamamoto (山本清和),0.0,0.0,,
Kodai,Nakaya (中谷宏大),0.0,0.0,8/5/1980,
Akihiro,Iwashima (岩島 章博),75.0,183.0,4/23/1959,
Chiyomi,Tanaka,0.0,0.0,5/7/1961,
Masayuki,Minami (南 将之),0.0,196.0,7/8/1941,
Hitomi,Imura (井村仁美),55.0,160.0,5/14/1979,
Godfrey,Okumu,0.0,0.0,8/11/1968,
Takaaki,Tomimatsu (富松崇彰),85.0,191.0,7/20/1984,
Gibert,Ohanya,0.0,0.0,,
Kazuyuki,Takao (高尾和行),0.0,183.0,5/12/1967,
Geoffrey,Onyango (Geoffrey Omondi Onyango),0.0,180.0,,t18571
Mayumi,Saito,62.0,177.0,2/27/1971,
David,Lung'aho Mutsami TOP 500,0.0,0.0,1/1/1967,t5002
Toyoko,Iwahara,62.0,169.0,5/11/1945,
Josp,Barasa,0.0,0.0,,
Hideharu,Hara (原秀治),83.0,186.0,3/22/1965,
Valery,Losev TOP 500,89.0,199.0,2/28/1956,
Toshihide,Nonaka (野中俊英),0.0,0.0,,
Olga,Verbova,0.0,175.0,5/9/1950,
Norio,Urata (浦田 範夫),0.0,0.0,,t7683
Abdukhamid,Aisakhodzhiev,0.0,0.0,,
Takako,Wakaura (Tsubasa),65.0,176.0,6/20/1980,
Young-Joon,Choi (최영준),0.0,181.0,1/1/1966,
Hideo,Suzuki (鈴木秀生),0.0,0.0,,
Min-Cheol,Koh (고민철),0.0,0.0,1/1/1976,
Takaya,Maruyama (丸山貴也),0.0,0.0,10/19/1961,
Jun-Tak,Jin (진준택) TOP 500,78.0,187.0,5/17/1949,t1583
Koji,Hamada (濱田幸二),0.0,0.0,,
Dai-Hee,Park (박대희) TOP 1000,0.0,0.0,1/1/1937,
Erika,Chuman,0.0,174.0,10/21/1993,
Myeong-Soo,Kim (김명수),0.0,0.0,,
Minami,Matsuura,55.0,160.0,8/30/1992,
Jae-Woong,Ahn (안재웅),82.0,190.0,11/7/1983,t1551
Hiroyuki,Kai (甲斐祐之),87.0,189.0,7/17/1978,
Tsutomu,Kitahara (北原勉),0.0,0.0,,
Ki-Nam,Jung (정기남),0.0,168.0,1/1/1955,
Junko,Kanamori,61.0,169.0,9/4/1974,
Ki-Taek,Hong (홍기택),0.0,195.0,1/1/1962,
Minoru,Iwata (岩田稔),0.0,197.0,9/19/1959,t11926
Kyung-Suk,Lee (이경석),91.0,186.0,3/8/1961,
Michihiko,Yamamoto (山本 道彦),0.0,0.0,9/1/1966,t7676
Jin-Sik,Shin (신진식),80.0,188.0,2/1/1975,t1809
Sakurako,Shimada (Captain),67.0,171.0,4/16/1997,
Jin-Hui,Kim (김진희),71.0,178.0,3/1/1940,
Kyung-Sook,Kim,0.0,0.0,1/1/1982,
Tadayoshi,Yokota (横田忠義),84.0,194.0,9/26/1947,
Eun-Ji,Kim,0.0,178.0,1/1/1988,
Futoshi,Teramawari (寺廻太) TOP 500,0.0,0.0,1/22/1958,
Ki-Beom,Lee (이기범),82.0,192.0,8/8/1986,t16942
Kazuya,Maeda (前田和哉),0.0,0.0,,
Byung-Il,Song (송병일),85.0,196.0,4/3/1983,
Mikio,Fujimoto (藤本幹郎),0.0,0.0,10/4/1974,
Katsuaki,Ito (伊東克明),79.0,180.0,12/28/1977,
Jong-Hwa,Ha (하종화),102.0,195.0,8/28/1969,t17167
Kotoki,Zayasu,56.0,160.0,1/11/1990,
Kyung-Soo,Lee (이경수),90.0,198.0,4/27/1979,
Miyuki,Akiyama,60.0,163.0,8/27/1984,
Nam-Sung,Kim (김남성) TOP 1000,0.0,177.0,5/6/1952,
Katsutoshi,Tsumagari (津曲勝利),75.0,183.0,11/2/1975,t1866
Hoa-Suk,Ryu (류화석) TOP 1000,75.0,177.0,8/3/1952,
Momoko,Nishide (Nico),0.0,173.0,6/8/1997,
Hee-Sun,Cha,0.0,170.0,1/15/1993,
Yuko,Mitsuya (三屋裕子),0.0,177.0,7/29/1958,
Min-Gwan,Kim (김민관),0.0,0.0,1/1/1977,
Yoshiaki,Tanyama,0.0,192.0,3/6/1980,
Mun-Gyeong,Jeong (정문경),66.0,175.0,3/1/1950,
Shun,Imamura,72.0,182.0,7/20/1987,
Kyung-Hee,Ji TOP 1000,0.0,176.0,5/18/1967,
Hideyuki,Otake (大竹秀之),0.0,208.0,7/16/1967,
So-Yeon,Chang,77.0,185.0,11/11/1974,
Satoru,Omura (大村悟),0.0,187.0,7/28/1977,
Dae-Kyung,Kim (김대경),85.0,191.0,11/12/1987,
Daichi,Saegusa (三枝大地),0.0,0.0,3/7/1980,
Man-Soo,Kang (강만수) TOP 1000,100.0,194.0,8/24/1955,
Keita,Heima TOP 1000,0.0,0.0,8/29/1984,t1569
Soo-Jung,Lee,0.0,172.0,8/25/1972,
Kazuya,Mitake,78.0,186.0,8/14/1951,
Sang-Bo,Kim (김상보),0.0,0.0,1/1/1962,
Akira,Kato (加藤明),0.0,0.0,11/3/1933,
Tae-Hwan,Seok (석태환) TOP 1000,0.0,0.0,1/1/1937,
Shun,Toyokihara (豊暉原峻) TOP 1000,0.0,0.0,8/8/1987,
Seung-Yeo,Lee,0.0,0.0,1/1/1971,
Masashi,Daito (大東雅史) TOP 1000,0.0,0.0,12/18/1976,
Hyo-Myoung,Kim (김효명) TOP 1000,0.0,0.0,1/1/1953,
Koichi,Nishimura (西村晃一),66.0,175.0,6/30/1973,
Ui-Tak,Jeong (정의탁),0.0,193.0,1/1/1961,
Tatsuya,Yoneyama,80.0,184.0,9/23/1986,t1866
Gye-Jo,Park (박계조),0.0,180.0,1/1/1918,
Asako,Tajimi,68.0,180.0,6/26/1972,
Jang-Seok,Han (한장석),0.0,188.0,7/1/1965,
Masayoshi,Manabe (眞鍋政義) TOP 200,87.0,190.0,8/21/1963,
Bok-Rye,Park,61.0,168.0,2/6/1968,t16941
Yumi,Natsuda (夏田由美),0.0,161.0,7/12/1969,
Sun-Kyu,Lee (이선규),90.0,199.0,3/14/1981,t1868
Nanami,Wasai,65.0,168.0,7/5/1991,
Tae-Jin,Choi (최태진),0.0,0.0,1/1/1947,
Gen,Kawakita (川北元) TOP 200,0.0,0.0,5/25/1976,
Ho,Lee (이 호),0.0,180.0,4/24/1973,t17346
Toshiaki,Yoshida (Toshi 吉田敏明) TOP 200,0.0,0.0,10/2/1954,
Choon-Sam,Shin (신춘삼),84.0,186.0,7/12/1956,t16893
Hideyuki,Mitsuyama (光山 秀行),0.0,0.0,6/21/1962,t14289
Kwang-Deuk,Lee (이광득),0.0,0.0,1/1/1979,
Shinji,Kawamura (川村 慎二),0.0,0.0,5/2/1978,t6524
Jong-Chil,Seo (서종칠),0.0,0.0,1/1/1973,t17223
Yutaka,Demachi (出町豊),0.0,0.0,2/17/1935,
Jong-Ok,Choi (최종옥),70.0,180.0,8/15/1945,
Ayumu,Shinoda,88.0,194.0,12/14/1979,t1891
Jin-Wook,Suk (석진욱),0.0,186.0,12/5/1976,t1319
Myeong-Seok,Lee (이명석),0.0,184.0,1/1/1967,
Hee-Jin,Ko (고희진),90.0,200.0,7/13/1980,
Young-Soo,Lee (이영수),82.0,182.0,11/30/1978,
Gyeong-Hui,Kim (김경희),0.0,170.0,2/25/1966,
Chang-Ho,Yeo (여창호),82.0,188.0,6/8/1977,
Jae-Young,Kim,68.0,178.0,8/31/1988,
Ji-Kook,Park (박지국) TOP 1000,0.0,0.0,1/1/1933,
Daisuke,Sakai (酒井 大祐),75.0,180.0,10/22/1981,t1570
Kosuke,Tomonaga (朝長孝介),83.0,184.0,7/22/1980,
Hikaru,Hoshika (Captain),52.0,163.0,8/13/1996,
Akihiko,Matsuda (松田明彦),72.0,180.0,6/22/1965,
Kaho,Maruyama (Maru),54.0,154.0,7/8/1995,
Sung,Han (한 성),0.0,0.0,1/1/1982,
Chiemi,Furui,54.0,172.0,10/18/1973,
Sa-Nee,Kim,72.0,180.0,6/21/1981,
Masayasu,Sakamoto (坂本将康) TOP 1000,0.0,0.0,12/21/1974,
Woo-Seon,Jeong (정우선),0.0,0.0,1/1/1980,
Yuya,Hamazaki (浜崎 勇矢),0.0,0.0,11/30/1987,t7659
Kui-Soon,Kim,62.0,177.0,11/5/1968,
Noriaki,Mameda (豆田憲昭),0.0,0.0,6/8/1973,
Seon-Hee,Kim,0.0,0.0,1/1/1970,t16941
Hiroyuki,Mori (森 博之),0.0,0.0,,t7683
Yong-Seon,Lee (이용선),83.0,188.0,5/6/1961,
Miki,Nishihata,67.0,175.0,4/7/1977,
Tae-Woong,Choi (최태웅),80.0,185.0,4/9/1976,t1551
Hiroshi,Shinozaki (篠崎 寛),0.0,0.0,11/5/1969,t7396
Jong-Ho,Ahn (안종호),0.0,0.0,1/1/1914,
Won-Sik,Kwon (권원식),0.0,0.0,2/24/1948,
Chae-Rim,Byun,69.0,175.0,1/17/1999,
Young-Hee,Kim,0.0,0.0,1/1/1964,
Hyun-Jung,Kim,0.0,171.0,1/1/1969,
Chul-Ho,Yang (양철호),85.0,185.0,5/25/1975,
Il-Gyun,Shin (신일균),0.0,0.0,1/1/1958,
Ae-Hee,Kim-Götz TOP 1000,0.0,164.0,5/29/1960,
Sun-Chan,Kwon (권순찬),84.0,195.0,4/4/1975,
Jae-Hwa,Lee (이재화),0.0,0.0,1/1/1952,
Hyun-Ah,Woo,0.0,181.0,1/1/1979,
Gi-Hoon,Bae (배기훈),0.0,0.0,4/20/1987,
Tae-Hyun,Gong (공태현),89.0,188.0,10/12/1989,
Jae-Gwan,Lee (이재관),0.0,0.0,1/1/1958,t17222
In-Sook,Kwon,73.0,183.0,1/1/1957,
Man-Deok,Song (송만덕),76.0,175.0,3/21/1946,
Gi-Hyuk,Jeong (정기혁),86.0,197.0,6/3/1986,t17226
Sung-Han,Lim TOP 1000,0.0,0.0,1/1/1978,
Hyo-Hee,Lee,57.0,173.0,9/9/1980,
Doo-Young,Cho (조두영),0.0,0.0,1/1/1987,
Young-Nae,Yoon TOP 1000,64.0,170.0,9/26/1952,
Ji-Seop,Bang (방지섭) TOP 1000,0.0,192.0,4/16/1974,t18372
Yoon-Hee,Chang,0.0,170.0,5/22/1970,
Da-Woun,Jeong,0.0,183.0,3/18/1995,t13949
Cheon-Jae,Kim (김천재),85.0,190.0,1/9/1989,t1319
Ik-Soon,Eom,0.0,0.0,1/1/1957,
Ki-Won,Park (박기원) TOP 1000,99.0,196.0,8/25/1951,
Koo-Cheol,Kim (김구철),0.0,188.0,1/1/1974,
Sung-Hyung,Kang (강성형) TOP 1000,85.0,187.0,5/7/1970,
Sang-Woo,Kim (김상우),0.0,195.0,7/31/1973,t1809
Hak-Min,Kim (김학민),81.0,193.0,9/4/1983,t1612
Seung-Seol,Park (박승설),0.0,0.0,,
Dong-Yeop,Lee (이동엽),78.0,183.0,5/7/1977,
Won-Gil,Park (박원길),0.0,0.0,1/1/1966,
Yong-Suk,Kang (강용석),0.0,0.0,1/1/1982,
Sang-Yeol,Lee (이상렬),0.0,196.0,3/9/1966,t1612
Ki-Joong,Kim (김기중),0.0,194.0,7/13/1975,
Mi-Hye,Oh,0.0,0.0,1/1/1997,
Young-Dae,Kim (김영대),0.0,0.0,1/1/1946,
Se-Yeong,Song (송세영) TOP 1000,0.0,0.0,1/1/1944,
Seung-Hwan,Cho (조승환),0.0,0.0,1/1/1965,
Dong-Kyu,Im (임동규),83.0,195.0,6/11/1983,
Jeong-Wook,Hwang (황정욱),0.0,0.0,1/1/1992,
Hea-Jung,Jo (Flying Little Bird),58.0,164.0,3/5/1953,
Ju-Jeom,Park (박주점朴注漸),0.0,190.0,4/4/1965,
Ha-Young,Han,0.0,0.0,1/1/1982,
Nam-Won,Seo (서남원) TOP 500,0.0,185.0,2/1/1967,
Mi-Hee,Park,0.0,174.0,12/10/1963,
Kwang-Kyun,Jang (장광균),87.0,191.0,3/14/1981,t1583
Bae-Ho,Cho (조배호) TOP 1000,0.0,0.0,1/1/1938,
Jong-Mun,Kim (김종문),0.0,0.0,5/8/1970,
Gwi-Hwan,Kim (김귀환),75.0,183.0,2/28/1948,
Young-Wan,Sohn (손영완) TOP 500,74.0,190.0,3/4/1934,
Tae-Bok,Yim (임태복),0.0,0.0,1/1/1973,t16916
Sang-Soo,Kim (김상수),0.0,184.0,1/1/1959,
Jeong-Sik,Sohn (손정식),0.0,0.0,11/1/1976,t1612
Sung-Hyun,Kim (김성현),75.0,185.0,8/19/1971,
Tae-Yeong,An (안태영),85.0,190.0,9/16/1983,
Byung-Man,Ahn (안병만),0.0,0.0,1/1/1955,
Jun-Chan,An (안준찬),82.0,190.0,10/27/1986,
Yeon-Mook,Koo (구연묵) TOP 1000,0.0,0.0,1/1/1920,
Seok-Jin,Kang (강석진),0.0,194.0,8/9/1968,t17167
Seong-Soo,Lee (이성수),0.0,0.0,1/1/1950,
Chang-Joo,Han (한창주),0.0,0.0,1/1/1951,t17218
Bu-Sik,Choi (최부식),80.0,180.0,7/12/1978,t1583
Jung-Hwan,Kim (김정환),96.0,196.0,3/23/1988,
Seul-Gi,Park,68.0,176.0,1/11/1991,
Sung-Ryul,Park (박성률),88.0,193.0,8/6/1986,t2000
Chang-Ho,Lee (이창호) TOP 200,0.0,178.0,10/27/1942,
Su-Jin,Park,0.0,0.0,1/1/1979,
Jae-Hak,Jo (조재학),77.0,179.0,2/28/1949,
Jae-Hoon,Kim (김재훈),75.0,190.0,8/19/1990,
Eun-Chul,Kim (김은철),0.0,177.0,1/1/1963,
Wan-Ki,Cho (조완기),0.0,0.0,1/1/1975,
Dong-Sun,Seo (서동선),0.0,0.0,1/1/1974,
Gil-Yong,Kang (강길용),0.0,0.0,1/1/1949,
Jae-Heon,Kim (김재헌),94.0,181.0,4/7/1978,t2000
Su-Jeong,Lee,65.0,172.0,2/14/1984,
Dong-In,Shin (신동인),0.0,0.0,1/1/1979,
Hye-Suk,Lim,67.0,176.0,10/18/1965,
Do-Hee,Lee,0.0,170.0,1/27/1968,
Won-Kyung,Koo (구원경),0.0,0.0,1/1/1981,
Yun-Hye,Kim,65.0,178.0,1/19/1967,
Un-Yim,Lee TOP 1000,0.0,170.0,3/23/1960,
Yong-Hui,Lee (이용희),79.0,181.0,11/5/1982,
Eun-Hee,Ha,0.0,0.0,1/1/1987,
Byung-Chul,Chang (장병철),86.0,192.0,8/15/1976,t1868
Jong-Min,Kim (김종민) TOP 1000,0.0,190.0,11/3/1974,
Seung-Hoon,Cha (차승훈),0.0,187.0,9/24/1970,
In-Taek,Yang (양인택),0.0,0.0,1/1/1940,
Jin-Su,No (노진수),75.0,188.0,3/21/1965,
Jae-Gu,Lee (이재구),0.0,180.0,1/1/1965,t1868
Hee-Wan,Lee (이희완) TOP 500,0.0,187.0,1/15/1956,
Jae-Gyun,Jeong (Jay),0.0,0.0,12/7/1987,t1583
Kyung-Soo,Shin (신경수),89.0,198.0,4/10/1978,t1596
Yeon-Hee,Kim,0.0,0.0,1/1/1971,
Yoo-Mi,Han,65.0,180.0,2/5/1982,
Sam-Hwan,Choi (최삼환) TOP 1000,90.0,183.0,8/15/1955,
Tae-Ho,Im (임태호),65.0,175.0,12/12/1940,
Ho-Keong,Kang (강호경),0.0,0.0,5/20/1969,
Jeong-A,Kim,0.0,0.0,1/1/1998,
Yong-Gwan,Lee (이용관),71.0,185.0,12/17/1950,t16901
Sung-Ryeong,Hong,0.0,172.0,1/1/1963,
Oh-Hyun,Yeo (여오현),70.0,175.0,9/2/1978,t1551
Sang-Seon,Nam (남상선),0.0,0.0,1/1/1965,
Se-Un,Yun (윤세운) TOP 1000,78.0,180.0,2/10/1980,t2000
Myeong-Soo,Kim (김명수),0.0,171.0,1/1/1961,t17346
Ok-Ja,Kim,0.0,0.0,1/1/1965,
Dong-Wan,Kang (강동완),100.0,197.0,4/16/1978,t19970
Hye-Sook,Mun,0.0,0.0,1/1/1980,
Il-Sung,Kim (김일성),0.0,0.0,1/1/1959,
Seo-Gwang,Park (박서광),75.0,183.0,1/16/1942,
Ju-Hyun,Cha (차주현) TOP 1000,0.0,188.0,1/1/1957,t17041
Eui-Sung,Kim (김의성),0.0,0.0,1/1/1971,
Hong-Cheol,Kim (김홍철),0.0,0.0,1/1/1961,
Sang-Yong,Joo (주상용),90.0,196.0,6/10/1982,t2000
Sam-Ryong,Park (박삼용 朴三龍) TOP 500,84.0,191.0,6/7/1968,t2681
Dong-Yeol,Kim (김동열),0.0,185.0,1/1/1960,
Hae-Won,Cha (차해원車海源) TOP 500,87.0,183.0,5/30/1961,
Kang-Joo,Lee (이강주),75.0,185.0,6/30/1983,
Tae-Gi,Shin (신태기),0.0,0.0,1/1/1959,
Min-Seon,Kim,0.0,170.0,1/1/1996,
Kwang-Goo,Nam (남광구),0.0,0.0,6/29/1980,
Se-Jin,Kim (김세진),83.0,197.0,1/30/1974,
Chung–Han,m (김충한),0.0,180.0,2/3/1950,
Chang-Woo,Ahn (안창우),0.0,0.0,1/1/1996,
Yim-Sun,Eo (어임선),0.0,0.0,1/1/1966,
Seung-Hwan,Shin (신승환),0.0,0.0,1/1/1985,
Eun-Seon,Kim,0.0,0.0,1/1/1967,
Dug-Seon,Lim (임덕선),0.0,0.0,1/1/1958,
Hwa-Bok,Kim,0.0,172.0,10/1/1957,
Sang-Hyun,Cha (차상현) TOP 1000,100.0,187.0,11/7/1974,
Ha-Na,Kim,58.0,174.0,8/2/1984,
Hui-Sang,Park (박희상),83.0,189.0,8/1/1972,t17225
Hee-Kyung,Kim,58.0,167.0,5/12/1978,
In-Jung,Who (후인정 侯寅廷),86.0,198.0,4/19/1974,t1612
Gi-Choon,Song (송기춘),0.0,0.0,1/1/1968,
Gap-Jae,Kim (김갑제),0.0,0.0,1/1/1958,t16916
Woo-Jae,Kim (김우재) TOP 1000,0.0,0.0,1/14/1967,
Dong-Hwan,Yoon (윤동환),0.0,175.0,5/13/1986,t2681
Sun-Chool,Park (박선출),0.0,190.0,11/9/1973,
Min-Soo,Kim (김민수),0.0,0.0,1/1/1971,
Seong-Hui,Lee (이성희) TOP 1000,72.0,182.0,9/25/1967,
Chul-Woo,Woo (우철우),0.0,0.0,1/15/1947,
Ye-Jin,Kim,0.0,0.0,1/1/1995,
Jang-Bin,Kim (김장빈),0.0,0.0,1/1/1972,
Yang-Hoon,Moon (문양훈),0.0,0.0,1/1/1969,
Seung-Hyeon,Lee (이승현),73.0,183.0,11/6/1986,
Do-Heon,Lim (임도헌) TOP 500,88.0,194.0,6/9/1972,
Bo-Hyun,Youn,0.0,175.0,4/30/1990,
Young-Rae,Kim (김영래),80.0,193.0,7/28/1981,t1809
Jeong-A,Kim,0.0,0.0,1/1/1986,
Young-Chul,Shin (신영철) TOP 500,75.0,178.0,3/14/1964,t2000
Hyung-Sil,Kim (김형실) TOP 200,70.0,171.0,7/21/1951,
Byung-Tae,Seo (서병태),0.0,0.0,,
Gwang-Tae,Kim (김광태),0.0,0.0,1/1/1961,t17165
Ho-Chul,Kim (김호철) TOP 500,68.0,175.0,2/5/1955,
Bakhytzhan,Baitureyev,93.0,202.0,12/24/1967,
Vasilijus,Matuševas,80.0,186.0,10/18/1945,t3960
Giedre,Tarnauskaitė,0.0,0.0,6/6/1983,
Algirdas,Bucinskas,0.0,0.0,,t21265
Gediminas,Guntarskis,0.0,0.0,,
Jolita,Kontvainienė,0.0,0.0,,
Modestas,Strockis,0.0,0.0,,t3850
Jolanta,Simanavičienė,0.0,0.0,,
Robertas,Nekrašas,0.0,0.0,6/30/1985,t5473
Vidas,Makauskas,0.0,0.0,,
Nikolay,Mariaskin,0.0,200.0,5/3/1962,
Lija,Darandoviene,0.0,0.0,,
Arnoldas,Barauskis,0.0,0.0,,t4405
Gilbertas,Kerpė,0.0,185.0,7/18/1994,
Alanas,Silkinas,0.0,0.0,,t10648
Raimondas,Bendžiūnas,0.0,0.0,,t4406
Raimonda,Strelkauskaite,0.0,0.0,,
Romas,Sujeta,0.0,0.0,,t4406
Saulius,Matikonis,0.0,0.0,,t3754
Aivaras,Strockis,0.0,0.0,,t3850
Andrey,Gorbachev,0.0,0.0,,
Maurice,Van Landeghem,0.0,193.0,2/6/1996,
Serge,Karier,0.0,188.0,1/8/1973,t3652
Paul,Ennesch,0.0,0.0,2/26/1958,t6016
Ranguel,Krivov,0.0,0.0,4/21/1965,
Marc,Burelbach,0.0,0.0,6/30/1980,t8174
Chang-Sun,Eo (어창선) TOP 1000,0.0,185.0,8/1/1968,
Eric,Thilmant,0.0,0.0,,
Ralf,Lentz,0.0,198.0,2/2/1981,t2440
Bo-Sik,Kang (강보식),0.0,0.0,1/1/1979,t16916
Patrick,Wagner,0.0,0.0,6/5/1968,t2367
Jae-Hong,Son (손재홍),81.0,186.0,8/22/1976,
Olivier,De Castro,0.0,183.0,2/12/1988,t2440
Deok-Jin,Shim (심덕진),0.0,0.0,1/1/1957,t17227
Sandra,Goedert,0.0,0.0,4/26/1982,
Laurent,Van Elslande (Lolo),0.0,195.0,10/11/1968,
Massimo,Tarantini,0.0,188.0,6/10/1974,t2440
Wan-Joon,Kim (김완준),0.0,0.0,1/1/1997,
Ghislaine,Dubois,0.0,0.0,2/7/1981,
Yo-Han,Chu (추요한),75.0,178.0,3/26/1987,
Nicolas,Bodart,0.0,0.0,12/20/1962,
Jin,Jeong (정 진),0.0,0.0,1/1/1976,
Klāvs,aļkalns,0.0,0.0,2/19/1979,t2627
Jin-Wung,Yang (양진웅),96.0,202.0,10/22/1964,t16893
Raimonds,Vilde,104.0,200.0,8/19/1962,t3645
Shin,Bosik (신보식),0.0,0.0,3/13/1988,
Sandris,Andrejevs,0.0,0.0,,
Normunds,Veinbergs,102.0,191.0,10/8/1971,t1796
Yun-Ji,Heo,0.0,0.0,1/1/1997,
Rihards,Pukitis,0.0,192.0,10/20/1989,t4416
Yeong-Jun,Kang (강영준),88.0,193.0,2/27/1987,t1319
Yuliya,Saltsevich,0.0,197.0,5/12/1967,
Jong-Ik,Park (박종익) TOP 1000,0.0,177.0,7/28/1979,
Jeong-Hye,Yun,67.0,180.0,5/18/1966,
Andris,Kļaviņš,0.0,0.0,,t3847
Sun-Ho,Shin (신선호),80.0,195.0,5/28/1978,t1319
Valdis,Larionovs,0.0,0.0,,t2507
Oļegs,ntropovs TOP 500,0.0,193.0,11/5/1947,
Se-Myung,Lee (이세명),0.0,0.0,1/1/1974,
Jin-Man,Kim (김진만),83.0,187.0,5/22/1987,t1612
Edgars,Savickis,0.0,0.0,,t14600
Kwang-Hee,Choi,73.0,173.0,5/25/1974,t17655
Lauris,Iecelnieks,91.0,195.0,11/7/1982,t16796
Sook-Ja,Lee,58.0,175.0,6/17/1980,
Jurijs,Deveikus TOP 1000,0.0,0.0,,t2627
Hyo-Jin,Choi,69.0,178.0,1/12/1985,
Boris,Kolchin TOP 100,0.0,192.0,1/10/1957,t1363
Kyung-Soo,Kim (김경수),0.0,0.0,1/1/1963,t17165
Gennady,Parshin TOP 100,0.0,0.0,5/29/1939,
Seong-Cheol,Cho (조성철),88.0,191.0,8/23/1988,t17169
Edmunds,Pūliņš,0.0,0.0,,
Jang-Hun,Ha (하장훈),0.0,0.0,1/1/1991,
Valts,Mihelsons,0.0,194.0,5/19/1966,
Joon-Su,Jeong (정준수),0.0,0.0,,t17220
Natālija,ovikova,0.0,0.0,,
Yong-Kwan,Moon (문용관),89.0,191.0,7/5/1961,
Liene,Adeleviča,0.0,0.0,,
Kun-Bong,Kim (김건봉),79.0,187.0,8/24/1945,t1301
Austris,Štāls,88.0,188.0,10/8/1977,t6912
Anzelika,Lukjanska,0.0,180.0,2/19/1988,
Min-Sik,Kang (강민식),0.0,0.0,1/1/1972,
Arvils,Keišs,75.0,182.0,11/24/1999,
Young-Ki,Jang (장영기),83.0,188.0,6/26/1980,
Kristine,Tene,0.0,0.0,,
Hyung-Tae,Kim (김형태),0.0,187.0,12/13/1959,t16895
Mārcis,brumans,0.0,0.0,,
